date,content,id,url
2022-02-27 11:58:11+00:00,PTDRRRRRRRRR ça tue ça blesse ça flingue https://t.co/UGe2Bz7yWO,1497903888476823561,https://twitter.com/mouad690/status/1497903888476823561
2022-02-27 11:53:19+00:00,"@Aurelie_Gascon @Boudiou12 Flingué sa cinquième colonne politique en France ... Z, RN, Ciotti adjoint/mentor de Pécresse ...",1497902664700596238,https://twitter.com/Patrick43360346/status/1497902664700596238
2022-02-27 11:52:53+00:00,ça m’a flingué de rire le « je vis #StarTrek à fond moi ! » de Laurence Boccolini 😂🤣🖖🏻 #TLMVPSP,1497902556781105152,https://twitter.com/chekthefuckov/status/1497902556781105152
2022-02-27 11:50:52+00:00,"Les reportages sur l'univers c'est beaucoup trop déprimant.
J'ai fait l'erreur d'en regarder un en entier et mtn j'me sens tout petit et inutile c'est horrible, ça flingue une journée ce genre de truc.",1497902048838393857,https://twitter.com/EnzoleL/status/1497902048838393857
2022-02-27 11:50:41+00:00,@advm_ijr mon @ il flingue trop,1497901999534358531,https://twitter.com/malcacaa/status/1497901999534358531
2022-02-27 11:43:13+00:00,Ça flingue chez moi,1497900121358581760,https://twitter.com/gauchoftftt/status/1497900121358581760
2022-02-27 11:39:52+00:00,@tounsi092 Pour 60 balles elle flingue dommage,1497899281029730307,https://twitter.com/GrosBaiI/status/1497899281029730307
2022-02-27 11:32:35+00:00,@franceinter @GabrielAttal Faut-il plutôt alimenter la guerre que de rechercher une solution diplomatique ?,1497897444868251650,https://twitter.com/TontonFlingue11/status/1497897444868251650
2022-02-27 11:32:31+00:00,@Hiacyne Il est long un peu mais c’est pas le plus flingué,1497897428128702472,https://twitter.com/YouuFranklin/status/1497897428128702472
2022-02-27 11:31:19+00:00,@kenzaaplzz Aleykum salam je flingue de ouff et toi,1497897128252874754,https://twitter.com/YdsIsBack/status/1497897128252874754
2022-02-27 11:26:59+00:00,@Fabregus_Bourne @DeRozanFR Oui je trouve ça injuste du coup sa lui flingue le record qu'il était entrain de faire,1497896036337082369,https://twitter.com/Aomine83972/status/1497896036337082369
2022-02-27 11:26:47+00:00,"En fait, le projet d’@EmmanuelMacron , ça ne serait pas d’entraîner la 🇫🇷 dans une guerre qui ne la regarde pas juste pour échapper aux élections ?
Est-il vraiment capable de tout pour se maintenir au pouvoir ?",1497895986366013441,https://twitter.com/TontonFlingue11/status/1497895986366013441
2022-02-27 11:24:42+00:00,"@lvk_res @lombregrise @ProfSansFiltre @Artovide Voilà, nous sommes d’accord. Mais tu auras du flic, du yakuza, de la triade, du flingue, et de la tatane.",1497895463592382468,https://twitter.com/maxime84591685/status/1497895463592382468
2022-02-27 11:21:28+00:00,si tu deviens accro je te flingue https://t.co/Gi1MDRQ1DM,1497894647863123968,https://twitter.com/strxnglxyalty/status/1497894647863123968
2022-02-27 11:20:21+00:00,"@BenjiLAREDO @AimeryAssire @KarlSpookbuster @Kako_line @AStrochnis @phil_the_shill @DebunkMoutarde @buchebuche561 @e_punctatus @frdossant @laydgeur @TristanKamin #Fessenheim c'est possible, mais techniquement l'utilité sera surtout de casser un tabou et briser la bureaucratie, comme on l'a fait avec Operation warp Speed...
C'est aussi utile que de filmer un président avec un flingue et un gilet pare-balle.
Juste un flingue, négligeable !",1497894366479847430,https://twitter.com/alain_co/status/1497894366479847430
